Order ID,Order Date,Ship Date,customer Name,Customer ID,Customer Segment,product ID,Category,Product Name,Region,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,payment Mode,Delivery Status,supplier Name,supplier Email,Stock Left,Auto Reorder,Reorder Quantity
ORD1763,10-08-2024,11-08-2024,Dr. Catherine Smith,CUST114,Corporate,PROD4479,Electronics,Mouse,East,Utah,West Barbara,6,2072,5,11810.4,7733.99,4076.41,Net Banking,Pending,"Johnson, Hart and Pierce",whitemarcia@kelly.com,0,Yes,30
ORD1764,24-04-2024,30-04-2024,Daniel Miller,CUST811,Home Office,PROD3583,Office Supplies,Pen,South,Alabama,Lake Marissa,6,3296,5,18787.2,15794.53,2992.67,Credit Card,Delivered,Ruiz-Espinoza,hollymayo@torres-figueroa.biz,35,No,0
ORD1765,20-11-2024,21-11-2024,Elizabeth Jacobson,CUST852,Corporate,PROD9925,Furniture,Dining Table,South,Minnesota,Michelefurt,1,3425,5,3253.75,2007.16,1246.59,Cash,Returned,Lee Ltd,rhonda12@haynes-yoder.com,32,No,0
ORD1766,25-07-2025,26-07-2025,Marissa Griffin,CUST467,Home Office,PROD7627,Grocery,Juice Pack,East,Oregon,Georgefurt,6,4123,5,23501.1,16619.41,6881.69,Cash,Cancelled,Brock-Edwards,ericamiller@edwards.biz,29,No,0
ORD1767,21-12-2024,27-12-2024,Luis Floyd,CUST597,Consumer,PROD9322,Grocery,Sugar,North,Alabama,South Robertfurt,1,3731,10,3357.9,2847.17,510.73,Net Banking,Returned,Rodriguez-Mejia,qodonnell@green.com,32,No,0
ORD1768,07-10-2025,12-10-2025,Curtis Edwards,CUST591,Home Office,PROD3464,Electronics,Mouse,East,Indiana,South Luismouth,4,3635,15,12359,9707.61,2651.39,UPI,Delivered,"Parks, Tucker and Rodriguez",markromero@hughes-osborne.com,3,Yes,23
ORD1769,30-01-2025,06-02-2025,Mark Jackson,CUST875,Home Office,PROD7926,Grocery,Sugar,West,Vermont,Harrisside,10,2333,0,23330,16437.22,6892.78,UPI,Pending,Romero Inc,zdunn@ewing-walker.info,24,No,0
ORD1770,20-03-2025,25-03-2025,Anthony Garcia,CUST919,Home Office,PROD7751,Grocery,Sugar,South,Virginia,Lake John,2,3333,0,6666,4780.89,1885.11,Credit Card,Delivered,Mejia LLC,robert26@allen-saunders.biz,35,No,0
ORD1771,13-11-2024,20-11-2024,Tyler Turner,CUST673,Corporate,PROD8738,Grocery,Cooking Oil,West,Pennsylvania,New Reneefort,1,4439,0,4439,3289.27,1149.73,Cash,Pending,Diaz-Carpenter,mcgrathmichael@stevens.com,49,No,0
ORD1772,17-06-2025,22-06-2025,Kenneth Lopez,CUST852,Consumer,PROD5141,Office Supplies,Stepler,East,Nevada,Thompsonborough,8,1735,20,11104,9489.3,1614.7,Net Banking,Pending,Downs-Rodriguez,sallymorgan@brown-harrington.org,40,No,0
ORD1773,22-12-2024,29-12-2024,Jillian Nash,CUST133,Consumer,PROD6940,Electronics,Headphones,West,Montana,North Mitchell,1,3173,20,2538.4,1639.06,899.34,Cash,Pending,Rivera LLC,andersonshirley@bailey.net,21,No,0
ORD1774,17-02-2025,21-02-2025,Ricky Wilson,CUST433,Corporate,PROD7066,Grocery,Smacks,East,Vermont,New Stephaniemouth,3,4221,5,12029.85,9091.05,2938.8,Credit Card,Delivered,"Edwards, Martinez and Cantrell",gillespiediana@mahoney-sanchez.com,46,No,0
ORD1775,20-08-2025,26-08-2025,Madison Stanley,CUST752,Corporate,PROD1429,Furniture,Sofa,North,Georgia,Robertberg,8,2196,5,16689.6,11626.24,5063.36,Cash,Pending,"Francis, Garza and Wright",harrisjames@wells.com,9,Yes,29
ORD1776,23-12-2025,25-12-2025,Ryan Torres,CUST721,Consumer,PROD7850,Grocery,Rice Bag,West,Arkansas,New Laurentown,9,4703,0,42327,36041.71,6285.29,UPI,Delivered,Baird-Graham,barbara18@kelly.com,1,Yes,45
ORD1777,03-04-2025,04-04-2025,Monica Richardson,CUST707,Corporate,PROD4612,Grocery,Juice Pack,East,Arizona,Ericshire,4,2333,5,8865.4,7308.56,1556.84,UPI,Pending,Arnold-Brown,eric06@ellison.org,4,Yes,49
ORD1778,28-09-2024,01-10-2024,Melissa Tucker,CUST412,Corporate,PROD2022,Grocery,Smacks,North,Michigan,Whitechester,5,2926,15,12435.5,8112.61,4322.89,Credit Card,Returned,Riggs and Sons,ibyrd@rogers-lopez.info,6,Yes,20
ORD1779,24-10-2024,26-10-2024,Erik Cannon,CUST793,Home Office,PROD4179,Grocery,Juice Pack,South,Alabama,Barbaraville,5,2018,20,8072,5794.81,2277.19,UPI,Pending,Price-Holloway,ryan57@cook.net,31,No,0
ORD1780,01-02-2025,04-02-2025,Taylor Young,CUST111,Consumer,PROD8180,Office Supplies,Notbook,North,Nebraska,Davisview,8,2465,15,16762,10502.2,6259.8,Credit Card,Pending,Martin-Chavez,pwolf@cervantes-wang.com,49,No,0
ORD1781,28-03-2025,03-04-2025,Brianna Marshall,CUST582,Corporate,PROD9684,Office Supplies,Calculator,North,Texas,Sandraborough,6,2981,0,17886,14317.1,3568.9,Credit Card,Delivered,Medina Inc,laurenmendoza@smith.com,41,No,0
ORD1782,05-07-2025,12-07-2025,Angelica Peterson,CUST324,Corporate,PROD7661,Electronics,Keyboard,South,South Carolina,West Courtney,3,4512,10,12182.4,10124.79,2057.61,Credit Card,Returned,Green Inc,jacquelinemann@young.com,0,Yes,20
ORD1783,25-07-2024,26-07-2024,Brittany Campbell,CUST394,Consumer,PROD9292,Office Supplies,Stepler,South,Arizona,Port Troyport,10,4944,20,39552,31737.56,7814.44,UPI,Delivered,Wilson and Sons,mjenkins@mcdonald-ramos.com,49,No,0
ORD1784,08-09-2024,14-09-2024,Johnny Cook,CUST508,Home Office,PROD4501,Furniture,Bookshelf,South,Wisconsin,Gonzalezbury,8,720,20,4608,2929.71,1678.29,UPI,Delivered,Fleming-Mays,wcox@henderson-wall.com,20,No,0
ORD1785,15-08-2025,18-08-2025,Kristie Preston,CUST383,Corporate,PROD8893,Grocery,Sugar,South,Kentucky,West Jenniferview,9,3863,15,29551.95,25377.72,4174.23,UPI,Delivered,Braun LLC,melissa42@herrera-jackson.com,42,No,0
ORD1786,19-09-2025,25-09-2025,Andrew Marquez,CUST408,Consumer,PROD4718,Electronics,Mouse,North,Ohio,Jerrymouth,10,2666,20,21328,13663.61,7664.39,UPI,Delivered,"Wall, Hamilton and Grimes",shanepacheco@fowler.biz,7,Yes,39
ORD1787,29-03-2025,02-04-2025,Michael Davis,CUST517,Home Office,PROD8675,Grocery,Sugar,West,Georgia,North Alyssa,7,1098,15,6533.1,4488.87,2044.23,Net Banking,Delivered,"Huerta, Jackson and Nixon",jennifer11@lee-chavez.com,30,No,0
ORD1788,01-10-2024,05-10-2024,Cindy Cohen,CUST238,Home Office,PROD9551,Office Supplies,File Folder,West,Massachusetts,Lake Linda,3,2569,10,6936.3,4554.36,2381.94,Net Banking,Cancelled,Campbell Inc,bstone@mack-morgan.com,21,No,0
ORD1789,18-06-2025,19-06-2025,Steven Gutierrez,CUST268,Consumer,PROD9758,Furniture,Office Chair,West,South Carolina,Mathewsburgh,9,3674,5,31412.7,22485.1,8927.6,Net Banking,Delivered,Walker-Gonzalez,smithrobert@rhodes-mcgee.org,18,No,0
ORD1790,08-09-2024,12-09-2024,Jennifer Duncan,CUST252,Consumer,PROD4044,Grocery,Rice Bag,East,Wyoming,South Adam,5,4370,15,18572.5,14556.14,4016.36,Cash,Returned,"Sanders, Floyd and Hansen",trujillomadison@chase.com,47,No,0
ORD1791,18-04-2024,25-04-2024,Luis Mitchell,CUST621,Home Office,PROD8079,Office Supplies,Notbook,West,Florida,Mccoyville,2,2155,20,3448,2418.99,1029.01,UPI,Returned,Adams-Wells,xchen@valdez.com,40,No,0
ORD1792,28-04-2024,01-05-2024,Eddie Fisher,CUST815,Consumer,PROD4187,Furniture,Sofa,West,Alabama,Austinburgh,7,2361,15,14047.95,11379.13,2668.82,Cash,Delivered,Yu LLC,xknight@henry.com,5,Yes,44
ORD1793,23-11-2024,28-11-2024,Amanda Herrera,CUST989,Home Office,PROD9718,Grocery,Juice Pack,North,Tennessee,Christineview,2,4151,5,7886.9,5476.03,2410.87,Net Banking,Returned,"Miller, Henry and Benjamin",uwatson@graham.net,23,No,0
ORD1794,30-07-2024,01-08-2024,Donald White,CUST831,Home Office,PROD5189,Furniture,Study Table,East,Washington,North Tracyshire,6,2322,10,12538.8,8354.47,4184.33,Cash,Pending,Montgomery Group,nhammond@wilson-lee.biz,8,Yes,21
ORD1795,16-01-2025,22-01-2025,Bryan Gibson,CUST207,Consumer,PROD3876,Electronics,Laptop,North,Arkansas,New Sarah,8,3738,0,29904,20603.2,9300.8,Credit Card,Returned,Castillo-Mckinney,rachelmontes@scott-vega.com,32,No,0
ORD1796,24-04-2024,26-04-2024,Brooke Long,CUST536,Home Office,PROD8536,Electronics,Mouse,South,Delaware,New Cameron,3,4371,5,12457.35,9245.23,3212.12,Cash,Delivered,Wagner Ltd,harveykenneth@jackson.com,28,No,0
ORD1797,27-01-2024,03-02-2024,Ethan Meyer,CUST508,Home Office,PROD9676,Furniture,Sofa,East,Rhode Island,Kellymouth,4,4346,10,15645.6,12107.68,3537.92,Cash,Returned,"Gray, Harris and Guzman",ellisdonna@cook.info,48,No,0
ORD1798,22-04-2024,28-04-2024,Jessica Griffith,CUST435,Corporate,PROD9304,Office Supplies,Stepler,South,Virginia,Port Michelleberg,2,3186,10,5734.8,4799.32,935.48,Net Banking,Delivered,Hamilton Ltd,howardkevin@preston-sanchez.com,31,No,0
ORD1799,21-10-2025,22-10-2025,Steven Macdonald,CUST194,Corporate,PROD6350,Electronics,Mouse,East,Mississippi,Princeton,1,2376,20,1900.8,1358.68,542.12,UPI,Delivered,Hoffman Ltd,mgregory@johnson.com,42,No,0
ORD1800,22-04-2024,26-04-2024,Robert Meyers,CUST313,Consumer,PROD6370,Furniture,Sofa,North,Pennsylvania,Lake Ashleytown,3,763,0,2289,1487.99,801.01,Credit Card,Returned,Harris PLC,vmiller@sanchez.com,31,No,0
ORD1801,21-09-2024,27-09-2024,Charles Yoder,CUST409,Consumer,PROD9870,Grocery,Sugar,East,New Jersey,Marshallberg,7,4149,10,26138.7,20020.44,6118.26,Net Banking,Delivered,"English, Walker and Mann",rosejames@spencer-thornton.com,45,No,0
ORD1802,19-12-2025,25-12-2025,Manuel Allen,CUST331,Consumer,PROD3398,Grocery,Smacks,South,Kentucky,East Loritown,4,1445,10,5202,4358.41,843.59,Credit Card,Pending,Gallegos Group,alexanderdavid@martinez.com,16,No,0
ORD1803,13-04-2025,18-04-2025,Shirley Andrade,CUST961,Consumer,PROD8756,Grocery,Rice Bag,West,Washington,Port Richardmouth,7,497,20,2783.2,2165.64,617.56,UPI,Delivered,"Rogers, Wagner and Holland",joshuageorge@mcdonald.com,10,No,0
ORD1804,11-09-2024,17-09-2024,Jessica Ford,CUST805,Home Office,PROD2618,Electronics,Monitor,South,Florida,New Jay,4,706,10,2541.6,2249.04,292.56,UPI,Delivered,Smith and Sons,tommyanderson@lee-bowman.com,34,No,0
ORD1805,28-09-2025,05-10-2025,Carly Gray,CUST956,Corporate,PROD2924,Electronics,Mouse,South,Texas,Kellystad,7,684,20,3830.4,2387.55,1442.85,Cash,Pending,"Dean, Jacobs and Harris",amyrobinson@bowers-davis.org,39,No,0
ORD1806,24-12-2024,27-12-2024,John Coleman,CUST731,Home Office,PROD5272,Grocery,Rice Bag,North,Rhode Island,Donaldmouth,7,2936,5,19524.4,13900.02,5624.38,Net Banking,Cancelled,Chan PLC,krodriguez@mullen.biz,45,No,0
ORD1807,14-02-2024,20-02-2024,Matthew Kim,CUST675,Home Office,PROD9740,Grocery,Cooking Oil,South,North Dakota,Savannahhaven,10,4648,20,37184,28420.24,8763.76,UPI,Delivered,Rodriguez Ltd,urose@perez-frazier.biz,49,No,0
ORD1808,18-01-2026,23-01-2026,Joseph Nelson,CUST890,Home Office,PROD1890,Grocery,Cooking Oil,West,Utah,Angelicaville,4,1053,15,3580.2,2434.6,1145.6,Net Banking,Delivered,Moore PLC,haileywood@dillon-walters.com,48,No,0
ORD1809,21-04-2024,27-04-2024,Angela Parks,CUST800,Consumer,PROD6981,Furniture,Office Chair,East,Michigan,Jamieland,8,4009,20,25657.6,20417.81,5239.79,UPI,Returned,Valdez LLC,sarah08@berger.com,18,No,0
ORD1810,29-11-2025,06-12-2025,Elizabeth Allen,CUST239,Consumer,PROD5709,Furniture,Sofa,South,Maryland,Millerfurt,8,2082,0,16656,14093.3,2562.7,Net Banking,Cancelled,Taylor-Sanders,anaaguirre@ortiz-watkins.com,15,No,0
ORD1811,07-12-2024,14-12-2024,Mark Butler,CUST309,Consumer,PROD5850,Electronics,Laptop,South,Tennessee,Lake Tammychester,2,1783,10,3209.4,2464.32,745.08,Cash,Cancelled,"Combs, Roth and Robertson",ijohnson@garcia-rose.com,3,Yes,34
ORD1812,28-10-2025,31-10-2025,Christopher Coleman,CUST186,Home Office,PROD3689,Grocery,Smacks,South,Wisconsin,Kelleyburgh,5,3481,20,13924,8746.07,5177.93,Net Banking,Cancelled,Farmer Group,jonathanlynch@charles-smith.org,50,No,0
ORD1813,14-08-2024,16-08-2024,Alexander Henry,CUST729,Corporate,PROD7229,Office Supplies,Pen,East,New York,West Gary,9,1101,0,9909,8142.57,1766.43,UPI,Delivered,Church LLC,wolfeholly@burke.com,32,No,0
ORD1814,29-04-2024,06-05-2024,Hannah Jones,CUST926,Home Office,PROD4801,Furniture,Dining Table,West,Delaware,Benjaminstad,6,1284,10,6933.6,5089.55,1844.05,UPI,Pending,Green and Sons,hwright@mcbride.biz,14,No,0
ORD1815,09-08-2024,15-08-2024,Travis Sutton,CUST877,Home Office,PROD4331,Electronics,Headphones,West,Wyoming,Jennifermouth,3,2695,5,7680.75,5878.85,1801.9,Cash,Pending,"Santos, Williams and Warren",charlesowen@kennedy.info,38,No,0
ORD1816,30-05-2024,05-06-2024,Dennis Sexton,CUST293,Home Office,PROD2868,Furniture,Sofa,South,Idaho,North Ebony,9,1465,5,12525.75,8612.4,3913.35,Credit Card,Cancelled,Ortiz-Patel,amorgan@patterson-gibson.com,28,No,0
ORD1817,14-04-2025,19-04-2025,John Rivera,CUST516,Consumer,PROD4485,Grocery,Sugar,South,Connecticut,Michaelfort,3,3417,20,8200.8,6441.4,1759.4,Credit Card,Pending,"Bowen, Hanson and Harvey",csnyder@little-mendoza.net,16,No,0
ORD1818,13-07-2024,20-07-2024,George Cameron,CUST898,Corporate,PROD9421,Grocery,Rice Bag,East,Idaho,Melissaton,7,1080,20,6048,3876.09,2171.91,Net Banking,Cancelled,Gonzalez-Delgado,lritter@long.com,47,No,0
ORD1819,15-03-2025,21-03-2025,Bryan Watson,CUST323,Home Office,PROD5103,Furniture,Sofa,West,Oklahoma,Erinchester,10,2215,5,21042.5,18832.5,2210,Net Banking,Cancelled,"Cox, Castro and Craig",hallmelissa@johnson.com,8,Yes,37
ORD1820,13-01-2025,15-01-2025,Angela Blanchard,CUST730,Consumer,PROD6240,Office Supplies,Notbook,East,Tennessee,South Randall,3,3963,20,9511.2,6528.19,2983.01,Cash,Delivered,Nicholson-Weber,andreasalas@aguirre.biz,27,No,0
ORD1821,17-09-2025,21-09-2025,Kelly Daniel,CUST614,Consumer,PROD3627,Office Supplies,Pen,East,Maine,West Christopher,6,500,20,2400,1652.14,747.86,UPI,Cancelled,"Williams, Warren and Greene",kroman@williams-pitts.com,38,No,0
ORD1822,09-06-2024,10-06-2024,Jessica Perkins,CUST271,Home Office,PROD3996,Office Supplies,Notbook,North,Hawaii,Maldonadomouth,1,1717,0,1717,1362.17,354.83,Net Banking,Pending,Young Ltd,heatherstewart@olsen.com,8,Yes,45
ORD1823,20-05-2024,23-05-2024,Rachel Nicholson,CUST207,Home Office,PROD5964,Grocery,Rice Bag,West,Michigan,Moralesburgh,9,1252,0,11268,9255.41,2012.59,Credit Card,Returned,Perry-Daniel,dingram@fields-allen.com,12,No,0
ORD1824,15-05-2025,21-05-2025,Abigail Marshall,CUST365,Consumer,PROD2269,Electronics,Monitor,South,Illinois,West Kristina,8,421,0,3368,2237.43,1130.57,Cash,Delivered,"Marshall, Huynh and Lopez",iramirez@carroll.com,20,No,0
ORD1825,04-02-2025,07-02-2025,Jennifer Rasmussen,CUST759,Consumer,PROD2131,Grocery,Rice Bag,East,Wyoming,South Christopher,9,3569,15,27302.85,16685.81,10617.04,Credit Card,Delivered,Johnson-Smith,gregory79@holloway-snyder.com,4,Yes,32
ORD1826,23-04-2024,25-04-2024,James Porter,CUST346,Consumer,PROD1960,Grocery,Rice Bag,North,Virginia,New Hayleymouth,4,2814,10,10130.4,6567.7,3562.7,Cash,Delivered,"Wyatt, Tucker and Murphy",tammy79@turner.com,11,No,0
ORD1827,09-09-2025,10-09-2025,William Booker,CUST611,Corporate,PROD8832,Electronics,Monitor,West,Virginia,South Michelle,4,3809,15,12950.6,11580.42,1370.18,Credit Card,Pending,Allen Ltd,courtney88@stewart.com,14,No,0
ORD1828,31-05-2024,04-06-2024,Barry Carey,CUST157,Corporate,PROD7840,Furniture,Study Table,South,Arizona,New Randy,8,4070,10,29304,19356.14,9947.86,Cash,Pending,Lopez-Burnett,xlopez@white.com,49,No,0
ORD1829,02-12-2025,07-12-2025,Jill Cochran,CUST542,Corporate,PROD7606,Furniture,Dining Table,East,Texas,Holmesfurt,1,1379,20,1103.2,908,195.2,Cash,Returned,"Allen, Gay and Frazier",jesus93@chung.org,47,No,0
ORD1830,10-11-2024,16-11-2024,Donna Mcclure,CUST447,Consumer,PROD8602,Grocery,Cooking Oil,West,West Virginia,North Thomasfurt,8,464,5,3526.4,3123.48,402.92,UPI,Delivered,"Fuller, Stevens and Kent",samantha89@smith-hernandez.biz,17,No,0
ORD1831,26-07-2025,27-07-2025,Morgan Williams MD,CUST944,Consumer,PROD9422,Grocery,Cooking Oil,South,Iowa,North Caroline,1,2886,20,2308.8,1851.99,456.81,Credit Card,Pending,"Clark, Blair and Ramos",roger24@armstrong.org,50,No,0
ORD1832,26-11-2024,02-12-2024,Morgan Ford,CUST600,Corporate,PROD4548,Grocery,Cooking Oil,North,New Mexico,East Jeremy,5,530,10,2385,1453.39,931.61,Cash,Returned,"Johnson, Little and Cruz",ballkrista@jacobson-montoya.org,5,Yes,29
ORD1833,01-01-2026,04-01-2026,Emily Wong,CUST219,Home Office,PROD6287,Electronics,Mouse,East,New Jersey,New Whitney,5,1383,15,5877.75,4884.69,993.06,Net Banking,Delivered,Munoz PLC,dkerr@dougherty.org,8,Yes,32
ORD1834,28-09-2024,05-10-2024,Haley Wagner,CUST153,Consumer,PROD5213,Furniture,Bookshelf,East,Pennsylvania,Port Allisonfurt,3,1234,5,3516.9,2674.07,842.83,Cash,Cancelled,"Ryan, King and Parsons",mcleansamuel@horne.biz,4,Yes,44
ORD1835,02-10-2025,05-10-2025,John Bennett,CUST715,Home Office,PROD3974,Electronics,Keyboard,East,Indiana,Georgefurt,4,4549,5,17286.2,11727.47,5558.73,UPI,Returned,Harrison LLC,rodriguezcindy@hobbs-johnson.com,45,No,0
ORD1836,08-04-2024,14-04-2024,Phillip Lee,CUST296,Home Office,PROD7994,Furniture,Bookshelf,East,New Mexico,South Susan,8,1449,20,9273.6,8112.51,1161.09,Cash,Delivered,Frye-Holland,elizabeth47@johnson-hickman.com,30,No,0
ORD1837,18-03-2025,20-03-2025,Katherine Johnson,CUST591,Home Office,PROD9894,Electronics,Mouse,West,Idaho,Peterport,10,1903,10,17127,13576.63,3550.37,UPI,Returned,Kim Ltd,morganadam@tran.info,20,No,0
ORD1838,26-10-2025,31-10-2025,Michael Acosta,CUST528,Home Office,PROD6319,Furniture,Bookshelf,East,Florida,Nathanfurt,3,583,15,1486.65,1204.34,282.31,Credit Card,Pending,Lewis Ltd,rwilson@montgomery-singh.com,48,No,0
ORD1839,19-10-2025,20-10-2025,Jacob Gonzalez,CUST794,Consumer,PROD3988,Office Supplies,File Folder,West,Illinois,Lake Richard,5,3855,15,16383.75,12618.14,3765.61,Cash,Delivered,Ellis-Vasquez,lguerrero@anderson.com,8,Yes,47
ORD1840,09-11-2025,13-11-2025,Trevor Nguyen,CUST361,Corporate,PROD6134,Grocery,Smacks,West,Wyoming,South Steveshire,2,2633,0,5266,3278.22,1987.78,UPI,Pending,Davis-Noble,carlgardner@thompson-burnett.com,21,No,0
ORD1841,21-01-2025,28-01-2025,Eric Wilson,CUST658,Home Office,PROD9878,Electronics,Mouse,South,Georgia,Seanbury,8,2647,5,20117.2,15932.44,4184.76,Credit Card,Returned,"Sparks, West and Smith",dconner@palmer.biz,8,Yes,45
ORD1842,13-04-2024,15-04-2024,Frank Sanchez,CUST885,Home Office,PROD4296,Electronics,Headphones,East,Alabama,North Veronica,1,3283,0,3283,2791.52,491.48,Net Banking,Cancelled,"Sutton, Roberson and Larson",robert21@alexander.biz,36,No,0
ORD1843,08-06-2025,12-06-2025,Richard Cooper,CUST966,Home Office,PROD1972,Office Supplies,Notbook,South,Louisiana,Alisonside,7,1542,15,9174.9,5609.89,3565.01,UPI,Returned,Mcdonald LLC,matthewharrington@dickerson.biz,10,No,0
ORD1844,11-10-2025,12-10-2025,Lisa English,CUST558,Corporate,PROD7268,Office Supplies,File Folder,East,Colorado,Mooremouth,3,1561,0,4683,3867.68,815.32,Cash,Pending,"Lewis, Mccormick and Sanchez",arodriguez@hall-garza.com,35,No,0
ORD1845,10-03-2025,13-03-2025,Gary Beasley,CUST588,Corporate,PROD5142,Office Supplies,Pen,North,Nevada,Port Jerryfort,5,4997,0,24985,19199.77,5785.23,UPI,Pending,"Wilson, Wise and Black",joseph86@miller.com,4,Yes,24
ORD1846,30-05-2025,05-06-2025,Lisa Willis,CUST449,Consumer,PROD4085,Furniture,Office Chair,North,New Jersey,West Anthony,4,3075,20,9840,8315.65,1524.35,Cash,Pending,Diaz-Patel,stephen39@may-hill.net,30,No,0
ORD1847,23-11-2024,24-11-2024,Robert Pitts,CUST646,Consumer,PROD8199,Grocery,Rice Bag,West,West Virginia,Christinestad,1,1372,5,1303.4,1079.34,224.06,Net Banking,Returned,Edwards PLC,jonathan05@peters.com,48,No,0
ORD1848,23-08-2025,26-08-2025,Andrea Smith,CUST818,Corporate,PROD9624,Furniture,Sofa,North,Oregon,Lake Jessica,3,3933,20,9439.2,7864.04,1575.16,UPI,Returned,"Hunter, Bush and Beasley",andrew26@mathews.com,50,No,0
ORD1849,15-07-2025,18-07-2025,Anna Hernandez,CUST404,Home Office,PROD7439,Grocery,Rice Bag,West,Alaska,Kennethburgh,9,4496,0,40464,34094.65,6369.35,Net Banking,Returned,Pratt-Barrett,bryce03@copeland.com,44,No,0
ORD1850,03-11-2024,06-11-2024,James Davis,CUST976,Home Office,PROD1124,Electronics,Monitor,East,New York,Donaldside,4,971,0,3884,2477.35,1406.65,Net Banking,Delivered,Edwards Ltd,laurengalvan@carroll.net,32,No,0
ORD1851,22-01-2024,24-01-2024,John Mccoy,CUST956,Corporate,PROD9986,Electronics,Mouse,West,Kansas,West Kevinborough,4,4737,15,16105.8,10661.11,5444.69,Credit Card,Delivered,Baker and Sons,gwilliams@nelson.info,48,No,0
ORD1852,13-11-2025,14-11-2025,Timothy Robbins,CUST826,Corporate,PROD9564,Office Supplies,Calculator,West,Missouri,West Travis,2,1228,10,2210.4,1479.11,731.29,Net Banking,Cancelled,Scott-Dixon,conwaydouglas@robertson.com,35,No,0
ORD1853,21-07-2024,26-07-2024,Patricia Estrada,CUST734,Consumer,PROD4467,Electronics,Laptop,South,Vermont,Dawnmouth,6,3693,10,19942.2,12535.32,7406.88,Net Banking,Delivered,Howard Inc,fmiller@wilson-schmidt.info,47,No,0
ORD1854,08-03-2025,13-03-2025,Brandi Irwin,CUST201,Corporate,PROD5610,Office Supplies,File Folder,South,Rhode Island,Wangshire,6,2149,10,11604.6,8192.47,3412.13,Cash,Pending,"Mejia, Burton and Lowe",amyreynolds@bauer-brock.biz,16,No,0
ORD1855,24-04-2024,01-05-2024,Mark Jones,CUST394,Consumer,PROD6517,Office Supplies,Pen,South,North Dakota,East Jacobshire,5,2156,0,10780,6517.67,4262.33,Credit Card,Delivered,"Parker, Holloway and Lewis",ycoleman@olson.org,50,No,0
ORD1856,04-05-2024,09-05-2024,Bradley Lara,CUST690,Consumer,PROD1242,Furniture,Sofa,South,Louisiana,South Shawn,1,2068,5,1964.6,1255.6,709,UPI,Delivered,Fisher-Miller,adavis@morris.info,49,No,0
ORD1857,17-05-2024,19-05-2024,Brandon Cordova,CUST918,Corporate,PROD4930,Grocery,Juice Pack,South,Rhode Island,Kimberlyhaven,10,1026,5,9747,7950.13,1796.87,Credit Card,Returned,Hughes-Norman,sarahdaniel@martin.com,10,No,0
ORD1858,08-01-2025,13-01-2025,Jessica Fisher,CUST217,Consumer,PROD6382,Furniture,Dining Table,North,Georgia,Smithtown,2,1876,15,3189.2,2133.62,1055.58,Cash,Returned,Harris-May,danielthomas@ibarra.com,34,No,0
ORD1859,04-03-2025,05-03-2025,David Vaughn,CUST139,Home Office,PROD8927,Grocery,Smacks,South,Washington,Garzaside,1,860,5,817,568,249,Cash,Pending,Miller-Carr,xstevenson@hendricks.org,42,No,0
ORD1860,15-10-2024,19-10-2024,Heidi Miller,CUST712,Consumer,PROD6778,Furniture,Bookshelf,West,Wyoming,Bradleyhaven,6,1157,0,6942,4986.96,1955.04,Cash,Cancelled,Jacobs-Mclean,bherman@finley-smith.com,13,No,0
ORD1861,29-04-2025,01-05-2025,Gregory Fisher,CUST192,Consumer,PROD1400,Electronics,Monitor,East,Wisconsin,South Jennifer,10,2457,5,23341.5,19983.89,3357.61,UPI,Returned,James Inc,hunter29@stewart-reyes.com,42,No,0
ORD1862,14-07-2024,16-07-2024,Kimberly Morales,CUST258,Consumer,PROD8887,Furniture,Office Chair,West,Alabama,Port Leeborough,3,2658,0,7974,5434.07,2539.93,Net Banking,Pending,Rasmussen-Edwards,robertcampbell@richards.info,45,No,0
ORD1863,14-02-2024,20-02-2024,Tiffany Harvey,CUST142,Corporate,PROD8412,Furniture,Study Table,East,Delaware,Jenniferfort,9,4546,15,34776.9,27768.48,7008.42,UPI,Cancelled,Jones Ltd,wilsonjessica@green.org,37,No,0
ORD1864,12-02-2024,15-02-2024,Mark Williams,CUST509,Corporate,PROD7019,Electronics,Laptop,North,South Dakota,West Kellyhaven,3,834,15,2126.7,1278.9,847.8,Net Banking,Returned,West-Cruz,cathy99@barnett.biz,9,Yes,24
ORD1865,03-03-2024,10-03-2024,Dr. Robert Todd,CUST170,Home Office,PROD8628,Electronics,Headphones,North,Pennsylvania,Lake David,7,1239,15,7372.05,4619.6,2752.45,Credit Card,Returned,Johnson Ltd,clee@moses-spencer.com,41,No,0
ORD1866,24-06-2024,28-06-2024,Raymond Powell,CUST633,Home Office,PROD7440,Grocery,Juice Pack,West,Arkansas,New Alexandramouth,2,342,0,684,542.76,141.24,UPI,Cancelled,Mitchell-Dawson,cookjessica@serrano.net,4,Yes,21
ORD1867,07-11-2025,09-11-2025,Alexander Young,CUST530,Corporate,PROD4857,Grocery,Sugar,South,Illinois,Wolfeland,7,3307,0,23149,14880.42,8268.58,Credit Card,Pending,"Mason, Soto and Smith",christian19@copeland.com,41,No,0
ORD1868,26-05-2024,30-05-2024,Robin Taylor,CUST922,Corporate,PROD6713,Office Supplies,Stepler,South,New Jersey,West Williamport,3,3211,5,9151.35,6675.36,2475.99,Cash,Pending,"Levy, Green and Smith",trice@williams-pratt.com,11,No,0
